	toybin0000ytilde00	toybin0000ytilde01	toybin0000ytilde02	toybin0000ytilde03	toybin0000ytilde04	toybin0000ytilde05	toybin0000ytilde06	toybin0000ytilde07	toybin0000ytilde08	toybin0000ytilde09	toybin0000ytilde10	toybin0000ytilde11	toybin0001ytilde00	toybin0001ytilde01	toybin0001ytilde02	toybin0001ytilde03	toybin0001ytilde04	toybin0001ytilde05	toybin0001ytilde06	toybin0001ytilde07	toybin0001ytilde08	toybin0001ytilde09	toybin0001ytilde10	toybin0001ytilde11	toybin0002ytilde00	toybin0002ytilde01	toybin0002ytilde02	toybin0002ytilde03	toybin0002ytilde04	toybin0002ytilde05	toybin0002ytilde06	toybin0002ytilde07	toybin0002ytilde08	toybin0002ytilde09	toybin0002ytilde10	toybin0002ytilde11	toybin0003ytilde00	toybin0003ytilde01	toybin0003ytilde02	toybin0003ytilde03	toybin0003ytilde04	toybin0003ytilde05	toybin0003ytilde06	toybin0003ytilde07	toybin0003ytilde08	toybin0003ytilde09	toybin0003ytilde10	toybin0003ytilde11	toybin0004ytilde00	toybin0004ytilde01	toybin0004ytilde02	toybin0004ytilde03	toybin0004ytilde04	toybin0004ytilde05	toybin0004ytilde06	toybin0004ytilde07	toybin0004ytilde08	toybin0004ytilde09	toybin0004ytilde10	toybin0004ytilde11	toybin0005ytilde00	toybin0005ytilde01	toybin0005ytilde02	toybin0005ytilde03	toybin0005ytilde04	toybin0005ytilde05	toybin0005ytilde06	toybin0005ytilde07	toybin0005ytilde08	toybin0005ytilde09	toybin0005ytilde10	toybin0005ytilde11
24	-0.0372202	0.0622785	-0.477791	-0.115225	0.090751	0.151795	0.0952948	-0.0950067	-0.214946	0.117555	0.428336	-0.11458	-0.376709	-0.331294	0.304774	-0.350807	0.504589	-0.0284408	-0.433731	-0.261129	-0.585651	0.390798	0.27994	0.381086	-0.51453	-0.638879	-0.276649	-0.0751404	0.457961	0.144543	0.0160328	-0.651116	-0.585173	0.0586658	0.543409	-0.0464842	-0.574844	-0.648733	0.0129942	0.27124	0.126041	0.397142	-0.200923	-0.437642	-0.324774	0.965106	1.07075	0.212238	-0.476779	-0.7028	-0.042512	0.0636651	0.610726	0.325474	-0.32967	-0.435461	0.127373	0.380874	0.718101	0.816822	-0.566662	-0.644559	-0.338758	0.5229	0.682633	-0.251287	-0.562744	-0.831447	-0.436514	0.743881	0.0168803	0.308829
25	-0.168836	-0.455009	-0.0669369	0.509516	0.549509	0.195266	-0.546487	-0.944664	-0.96478	0.249259	0.12269	0.001138	-0.153918	0.299355	-0.580662	0.0460465	0.499998	-0.0797702	-0.275768	-0.617969	0.0148155	0.0687218	0.467154	0.253181	-0.420524	-0.101927	0.121835	0.223545	0.3627	0.33001	0.220572	-0.455113	0.0974937	-0.205733	0.182168	0.181612	0.141485	-0.439224	-0.428781	0.724736	0.31277	0.326208	-0.394098	-0.690815	-0.538972	0.188286	0.818141	0.367127	-0.200353	-0.860053	-0.624146	0.616919	0.511764	0.035921	-0.423587	-0.342294	-0.488586	0.730144	0.638154	0.799886	-0.290112	-0.823559	-0.398101	0.0458542	0.910868	-0.166871	-0.0163381	-0.172012	-0.503761	0.419168	0.803443	0.283849
26	-0.565252	-0.759991	0.0340876	0.240956	0.418886	0.20758	-0.132223	-0.0229665	-0.103958	0.381805	0.324912	0.388739	-0.600386	-0.14695	-0.339541	-0.196635	0.482827	-0.0459389	-0.801691	-0.410309	0.251432	0.458383	-0.256747	-0.189418	-0.0191465	-0.444842	-0.150671	0.0657896	0.459871	0.285852	-0.568095	-0.026263	-0.279757	0.114657	0.590734	-0.0538139	-0.328926	-0.0651234	0.130258	0.553834	0.428574	0.0542033	0.016098	-0.63867	-0.205471	0.130849	0.191272	0.341687	-0.34583	-1.4054	-0.477073	-0.0430274	0.115177	-0.373365	-0.578895	-0.441991	-0.0385443	0.281389	0.657011	0.364208	0.00975063	-0.932057	0.14159	0.257174	0.706985	-0.0108022	-0.191963	-0.654642	-0.794607	0.640726	0.58591	0.449766
27	0.00604918	-0.714271	-0.290958	0.353413	0.822477	-0.247617	0.0308956	-0.908332	-0.3127	-0.175603	0.0781508	0.296202	-0.139861	-0.00011602	-0.588611	0.407628	0.0623142	-0.0569713	-0.0570138	-0.629716	-0.146464	0.0551251	0.734264	0.17026	0.115579	-0.389404	-0.265949	0.159222	0.375239	0.521915	-0.31355	-0.353312	-0.20719	0.408636	0.444237	-0.125447	-0.301225	-0.763385	-0.200278	0.0555711	0.671265	0.730396	-0.237254	-0.444671	0.0187612	0.212681	0.507596	0.764497	-0.235114	-0.947704	-0.453354	0.337631	1.07896	0.604278	-0.435353	-0.629041	-1.14617	0.536756	0.519873	0.438237	-0.247118	-0.563806	-0.37348	0.189241	0.244401	0.109809	-0.473325	-0.691918	0.178108	0.13789	0.318073	0.417417
28	0.284722	-0.271827	0.0995497	-0.432721	0.584611	-0.107016	-0.162048	-0.336343	0.0583604	0.0671237	0.218184	-0.00738275	-0.64751	-0.566848	-0.201692	0.436517	0.175744	0.484172	-0.0358554	-0.56577	-0.285141	0.558937	0.493085	0.349177	-0.859545	-0.282399	-0.17091	0.130819	0.742479	0.553446	-0.0148362	-0.844501	0.047366	0.806069	0.903578	0.0103149	-0.115433	-0.165101	0.53737	0.406905	-0.279031	0.265247	-0.0120223	-0.759796	-0.201331	0.431389	-0.459209	0.390417	-0.0581894	-0.317784	-0.602715	0.515281	0.243921	0.814103	-0.275526	-0.945706	-0.866324	-0.0000851964	-0.39817	0.423733	-0.16669	-0.933765	-0.738754	0.724753	0.58402	1.20702	-0.333736	-0.840609	-0.566767	0.376741	0.483142	0.0268505
29	0.106945	-0.460807	0.370381	0.0250787	0.0852923	-0.0875439	-0.380058	0.0146174	-0.186103	0.326172	0.253861	1.04506	-0.469631	0.130092	-0.774525	0.410253	0.186622	0.292878	-0.189505	-0.593278	-0.205969	0.668606	0.233341	-0.173255	-0.394487	0.174356	-0.0483991	0.205042	0.389888	0.197868	-0.354385	-0.538359	-0.08862	0.24248	0.917028	-0.0170255	-0.33143	0.171445	0.417602	0.270381	0.368817	0.351231	-0.9047	0.167846	-0.434007	0.0462448	0.227195	0.109286	-0.223421	-0.726485	-0.142771	0.243177	0.492831	0.369529	-0.165914	-0.630833	-0.0229232	-0.13721	0.301758	0.403609	-0.112849	-0.555584	0.0254208	0.347689	0.435181	-0.0564965	-0.460246	-0.277202	0.0940057	0.153041	0.00290548	-0.147536
30	0.0583611	-0.421917	-0.335386	0.0897015	0.58443	-0.0155642	0.273566	-0.477581	0.127503	0.198871	0.141839	-0.231316	0.130616	-0.0849669	-0.196059	-0.0539503	0.081384	-0.0396055	0.795915	-0.553139	-0.259985	-0.022448	0.290541	-0.124857	-0.0384432	0.0116484	-0.295501	0.160006	1.13266	0.550746	-0.750603	-0.379486	-0.475743	0.468737	0.398041	0.333352	0.0587387	-0.483865	-0.0882221	0.143257	0.63781	-0.268325	0.0218506	-0.158409	0.305527	0.148987	0.398721	-0.289283	0.196708	-0.499157	-0.724254	0.474938	0.518591	-0.00407074	-0.0184438	-0.863753	0.200613	-0.000556418	0.281532	-0.319788	-0.140447	-0.529574	0.0536951	0.510447	0.395334	0.369574	-0.125584	0.0784025	-0.198879	0.294654	0.724442	-0.0013877
31	-0.459856	-0.436403	-0.335961	0.504737	-0.0903672	0.534688	-0.161341	-0.179451	0.033515	0.114283	-0.279593	0.720028	-0.172664	-0.165527	0.202084	0.162889	0.477319	0.508463	0.0387582	-0.135839	-0.312829	-0.0502077	0.375403	0.175934	0.294135	0.454033	0.0326035	0.180887	-0.302731	0.0629364	-0.000369696	-0.500045	0.180135	0.252212	0.150173	0.443463	-0.552796	-0.392686	-0.499387	0.0794787	0.210104	0.440796	-0.0164554	-0.304195	-0.0637737	0.0841586	0.470243	0.00906921	-0.0978659	-0.886962	-0.369079	0.231677	0.0470806	0.22679	-0.224817	-0.343825	-0.559085	-0.440491	0.289877	0.328615	-0.216952	-1.07046	-0.842523	0.737894	0.944828	-0.0745656	-0.159489	-0.566668	-0.582551	0.305354	0.52746	0.244712
32	-0.333935	-0.0917701	-0.413133	0.0460105	0.392777	-0.0440067	-0.218727	-0.558952	-0.343119	0.401792	0.300228	0.305545	-0.708347	-1.0573	0.133472	0.661037	0.310605	0.484351	-0.435832	-0.535397	-0.42532	0.311897	-0.144992	-0.088822	0.171343	-0.438513	-0.554301	0.336372	0.565341	0.629064	0.141184	-0.354714	0.0172617	0.379347	0.155111	0.636392	0.0705371	-0.511451	0.209601	0.558494	0.112434	-0.0286693	-0.415517	-0.365588	-0.421148	0.255258	0.409058	-0.0560038	-0.285723	-0.534635	-0.439172	0.548806	0.13646	0.0897644	-0.213126	-0.660728	-0.175468	0.148408	-0.151909	0.661333	-0.0381543	-0.706149	-0.0833152	0.39875	0.343286	0.276716	-0.278641	-0.303944	-0.423649	0.321805	0.576688	0.4299
33	0.18812	-0.345339	-0.0598059	0.50931	0.292304	-0.293152	-0.289705	-0.808486	-0.0148847	0.261457	0.573224	0.16523	-0.218264	-0.36251	-0.0259365	0.147212	0.832559	-0.13797	-0.455135	-0.104036	-0.554469	0.455737	0.139438	-0.110646	-0.606595	-0.782334	-0.221254	0.894051	1.04971	0.562294	0.655379	-0.568955	-0.50837	-0.106506	0.713102	0.293869	-0.221795	0.0445025	0.259038	0.328487	-0.156625	0.532775	-0.673942	-0.434912	0.582235	-0.00134927	0.685165	0.752988	-0.147215	-0.726999	0.293493	0.505604	0.434409	0.657584	-0.353432	-0.460789	-0.265629	0.158544	0.760793	0.299407	-0.317573	-0.919191	-0.118965	0.239987	0.736459	0.0060782	-0.336536	-0.821297	-0.274875	0.590914	0.77367	0.7555
34	0.0887207	-0.683713	-0.258385	0.475285	0.116526	0.650923	0.456849	-0.0651523	-0.604769	0.136512	0.511246	0.267848	-0.535948	-0.4012	-0.112672	-0.0737574	0.623454	-0.655679	-0.0283785	-0.194661	-0.556804	-0.0415021	0.167436	0.6388	-0.540275	-0.930517	-0.214639	0.485099	0.638347	0.613688	-0.38897	-0.617166	-0.295792	-0.116026	0.637707	0.252997	-0.500387	-0.224076	-0.47276	0.274052	0.561736	-0.118949	-0.092513	-0.095667	-0.286826	-0.381789	-0.323976	-0.0698806	-0.566661	-0.96525	-0.17547	0.656875	0.424567	0.211532	-0.129165	-0.845604	-0.0710429	0.370574	1.04437	-0.31286	-0.466545	-0.26674	0.0438289	0.197298	0.807515	0.52211	-0.587451	-0.509729	-0.448056	0.279447	0.588264	0.0707416
35	-0.811678	-0.510776	0.0934894	0.239887	0.612822	0.227017	0.115208	-0.658275	-0.532261	0.452814	0.301756	0.411956	0.341721	0.265052	0.145535	0.126699	-0.377121	0.136026	-0.0572771	0.277097	-0.0736371	0.0226474	-0.0941509	-0.258656	-0.262558	-0.308543	-0.594899	0.304315	0.0110074	0.569937	-0.260997	-0.415906	-0.168282	0.290626	0.856984	0.0896299	-0.46754	-0.261805	0.0855247	0.0267337	0.728401	0.00359353	-0.257896	-0.011385	0.108224	-0.103538	0.0658362	-0.0824456	-0.284616	-0.728532	0.0949858	0.684252	0.508085	0.68281	-0.417141	-0.571744	-0.0616875	-0.011524	0.651449	0.495257	-0.0543302	-0.331871	0.276461	0.701075	0.538469	0.176316	0.0523708	-0.142674	0.0440786	0.210052	0.907692	0.212396
36	0.152025	-0.325591	-0.677889	-0.141826	0.213345	0.769632	-0.152483	-0.493851	0.0952342	-0.00291296	0.870709	0.351531	0.334833	-0.0278876	-0.0695608	0.445073	0.171577	0.0128197	0.0355317	0.188029	0.268804	0.0909912	-0.244097	0.0131144	-0.240938	-0.311007	-0.456746	0.653143	0.316345	0.389569	-0.214967	-0.699853	-0.419684	-0.152781	0.885629	-0.129686	-0.264275	-0.0431698	0.202249	-0.0813864	0.524429	-0.224075	0.0841102	-0.474627	0.203899	-0.39247	-0.125172	-0.186524	-0.170623	-0.239695	-0.418745	0.538027	0.553497	0.0337019	-0.0578628	-0.288955	-0.0528619	0.316227	0.378131	0.256838	-0.43068	-0.745386	-0.431992	-0.0464882	0.106212	-0.167059	0.283504	-0.873693	-0.512025	0.170539	0.422268	0.322054
37	0.0604455	-0.349289	0.276998	-0.17218	0.164125	-0.345078	0.125148	-0.536697	0.201369	0.202136	0.683461	0.697557	-0.163638	-0.697876	-0.211558	-0.161295	0.460809	0.405158	-0.136366	0.130671	-0.0895624	0.00478655	0.499348	-0.0251016	-0.249132	-0.533733	-0.924555	-0.0465881	0.125189	0.816395	-0.0505574	-0.371669	-0.371658	0.396708	0.600186	0.373734	-0.229408	-0.47591	-0.417646	-0.202631	0.273395	0.0337804	0.0189837	-0.246198	-0.109456	-0.199999	0.469451	0.407226	-0.497113	-1.03854	-0.227804	-0.145327	0.641574	0.635373	-0.479646	-0.439477	-0.664222	0.119321	0.247065	0.381786	-0.317283	-1.00902	-0.620856	-0.205216	0.591026	0.313592	-0.207229	-0.520877	-0.157789	0.533499	0.643384	0.505743
38	-0.262688	-0.378487	-0.627071	0.0330401	0.346309	0.185733	-0.167341	-0.514516	-0.662628	0.683339	0.556485	0.216793	-0.0927029	-0.238086	-0.00973324	0.435754	0.417071	0.146605	-0.289447	-0.490362	-0.557556	0.332417	-0.13362	0.176892	-0.101193	-0.57915	-0.573817	0.16046	0.314322	0.0855136	-0.205508	-0.432164	-0.210573	0.716188	0.792339	-0.194761	0.217377	-0.380972	-0.0191776	0.192933	0.409708	0.653711	-0.518246	-0.691916	-0.24089	0.0408997	0.52882	0.0452967	-0.599435	-0.363991	0.00301048	0.100193	-0.0938388	0.271594	-0.258995	-0.24126	-0.371296	0.0556819	-0.0924925	0.102725	-0.403112	-0.827303	-0.462175	-0.192791	0.55722	0.129793	-0.150502	-0.873282	-0.700427	0.160118	1.06561	0.200444
39	-0.233151	-0.401733	-0.329817	0.326854	0.023006	-0.304516	-0.283686	-0.537449	0.124906	-0.038773	0.728823	0.34259	0.0185715	-0.483035	-0.215404	0.0834439	0.463148	-0.0125223	0.344033	-0.659151	-0.32442	0.0483177	0.249041	0.344622	-0.189994	-0.842977	-0.0618231	0.108015	0.641163	0.522766	0.1348	-0.430215	-0.175597	0.7655	0.964599	0.542215	-0.419771	-0.190143	0.0679715	0.00945885	0.0961828	-0.165944	0.00524155	-0.0166861	0.643256	0.300237	0.282669	0.366683	-0.36623	-0.0892914	-0.00515675	-0.149313	0.645856	0.0564709	-0.366319	-0.662367	-0.2918	-0.368568	0.0466496	0.219094	-0.255885	-0.583641	-0.272	0.976618	1.20529	0.376499	-0.565858	-0.674017	-0.761136	-0.199324	0.313266	0.232458
40	-0.276796	-0.366503	0.0964231	0.472073	0.0344286	-0.0395214	-0.3523	-0.412476	-0.927536	0.36424	0.29862	0.165094	-0.43561	-0.14441	-0.140313	0.476706	-0.0502154	-0.159013	-0.250126	-0.0596091	-0.529802	0.831286	0.077875	0.41402	-0.449897	-0.80383	-0.538419	0.324576	0.925921	0.65342	-0.668988	-0.658332	-0.281269	0.263881	0.142164	0.507855	-0.456021	-0.84199	-0.102413	0.585034	0.443314	0.100335	-0.121085	-0.604221	-0.34808	0.507612	0.455578	-0.138259	-0.433977	-0.956732	0.108583	0.638251	0.714931	0.273955	0.0993813	-0.161019	-0.0356041	0.202778	0.568432	0.327175	-0.552196	-0.328696	-0.527925	0.284958	0.396785	0.669394	0.0450273	-0.625767	-0.533876	0.223788	0.439176	0.476989
41	-0.0950771	0.0943598	-0.314757	0.0829178	0.653841	-0.162623	-0.330638	-0.481308	-0.352954	0.349608	0.775087	-0.0332403	-0.163773	-0.352851	-0.0208371	0.63386	0.502741	-0.0171792	-0.34487	-0.277652	-0.0762525	-0.101398	0.463509	-0.489164	0.0568618	-1.01239	-0.482779	0.508834	0.406017	0.0327388	-0.536404	-0.910219	-0.00963801	0.653196	0.577931	0.737361	0.160496	-0.0156888	-0.308495	0.18862	0.121115	-0.0536075	-0.303942	0.279932	0.263631	0.498215	0.0351572	-0.321009	-0.84177	-0.167165	-0.368038	0.0428975	0.369408	0.584619	-0.276562	-0.209969	-0.32818	0.282263	0.825818	0.570687	-0.51162	-0.821483	-0.852186	0.138584	0.924592	0.426047	-0.503075	-0.196505	-0.489604	0.494145	0.437446	0.134546
42	-0.124304	-0.181978	-0.509463	-0.130456	0.305334	-0.112614	0.295159	-0.367	-0.116327	0.194459	0.141043	0.248252	0.115966	-0.206277	-0.217579	0.336687	0.686418	-0.20112	0.108852	0.0731292	-0.0568494	-0.129186	0.370156	-0.016775	-0.160833	-0.463635	-0.522495	0.627012	0.770931	0.24759	-0.120642	-0.753495	0.0339205	0.91487	0.310366	0.954017	0.327462	-0.221359	-0.061613	-0.0142842	0.458633	-0.0393976	0.0208157	0.214983	-0.127368	-0.342211	0.0127266	-0.122772	-0.483028	-0.0506641	-0.301331	-0.0688346	0.330993	0.440246	-0.343686	-0.757623	-0.347187	0.0892288	0.656304	0.39724	-0.324466	-0.812426	-0.715734	0.673301	0.969032	0.656572	-0.281051	-0.698118	-0.651351	0.564192	0.352696	0.217181
43	-0.0345211	-0.231746	-0.133908	0.109338	-0.0552011	-0.120509	-0.110072	-0.641472	-0.715867	-0.000325119	0.424422	-0.123856	-0.0252957	-0.347647	-0.246428	0.2917	0.438562	-0.0904304	-0.365122	-0.0144168	0.298606	0.110179	0.58593	0.732374	-0.154457	-0.425663	-0.45363	0.010687	0.54338	0.117492	-0.351818	0.090003	0.161868	0.422783	0.167482	0.0378082	0.054662	0.0325256	0.0039731	0.279777	0.318083	-0.189814	-0.356433	-0.448138	0.134865	-0.275197	0.110405	0.158993	-0.38317	-0.181565	0.0394014	0.0598719	1.15095	0.364589	-0.0820228	-0.144875	-0.144918	-0.124305	0.420104	0.453217	-0.0497105	-0.860476	-0.489934	1.06251	0.74565	0.232024	-0.525159	-0.671828	-0.624942	0.502901	0.709422	0.552378
44	-0.102253	-0.437916	-0.62903	0.297986	0.454594	0.299329	-0.306944	-0.166068	-0.116239	0.328411	0.366353	0.148291	-0.0684334	-0.410447	-0.0636698	-0.234767	0.250665	0.116197	-0.214551	-0.357049	-0.296029	0.316815	0.0429597	0.216857	-0.297001	-0.349623	-0.323267	0.575398	1.0349	0.209237	0.537368	0.209226	-0.193063	0.348498	0.515445	0.309681	0.00124001	0.389021	0.0141955	0.0653498	0.39369	-0.0280334	-0.270635	0.0236773	-0.208443	-0.0304917	0.398981	0.130473	-0.308157	-0.99635	0.100836	0.431973	0.343744	0.294311	-0.177457	-0.450107	-0.524339	-0.268318	0.161776	0.745548	0.264003	-0.289432	-1.051	0.258428	1.40904	0.482297	-0.315302	-0.738639	-0.189186	0.3276	0.618193	0.397224
45	-0.339607	-0.445779	-0.732339	0.456294	0.55551	-0.168187	0.363671	0.149754	-0.0824869	0.24371	0.941474	-0.0754499	-0.188855	-0.393219	-0.607709	0.0766119	0.852993	0.430974	-0.167344	0.0909446	-0.125548	-0.0775714	-0.187312	0.69428	-0.0230232	-0.663477	0.0451525	-0.136312	0.254188	0.0240974	-0.125984	-0.551321	-0.206166	0.201581	0.126164	0.283113	-0.369574	-0.282464	-0.0144833	0.126396	0.760375	0.123702	-0.765889	-0.820515	0.183642	0.315396	0.673655	0.0269766	0.0561757	-0.924135	-0.148669	0.0330006	1.36794	0.0101229	0.0560526	-0.322558	-0.497202	0.414124	0.622905	0.0963319	-0.28686	-0.231528	-0.39678	0.352012	0.657374	0.588405	-0.502034	-1.18729	0.040239	-0.210595	0.412724	0.550583
46	-0.372796	-0.25856	-0.0572997	0.217714	0.155519	0.0525287	-0.16945	0.0895486	-0.0461932	0.223128	0.138878	0.034274	-0.506632	-0.321052	0.208913	0.435299	0.365403	-0.0416466	-0.212467	-0.823935	-1.03482	-0.529497	0.094959	0.0738906	-0.391309	-0.911416	-0.205308	0.44386	0.787859	0.288819	0.0927433	-0.0907822	-0.367406	0.598401	1.3498	-0.026327	-0.378928	-0.362143	-0.165115	-0.0907636	-0.208482	0.340982	-0.153028	0.165888	0.245201	-0.328436	-0.0150959	-0.399296	-0.0908497	-0.61016	-0.41932	0.293123	-0.0864522	0.393657	-0.321993	-0.53841	-0.278222	0.672865	0.310966	0.17592	-0.192046	-0.812138	-0.471418	1.14061	0.746193	0.348186	-0.554149	-0.419975	-0.494784	-0.0224337	0.490518	0.515233
47	0.121363	-0.248817	-0.592982	0.24028	0.366063	0.611297	0.0158074	-0.196816	0.0954044	0.628092	0.70505	0.0323241	-0.566919	0.25083	-0.27843	-0.408932	0.348767	0.0931029	-0.212894	-0.126781	0.0856958	-0.00731987	0.309963	-0.176185	-0.352608	-0.47856	-0.47155	0.223692	0.220458	0.550412	-0.443791	-0.568461	0.00832947	0.335841	0.457429	0.524035	0.104807	-0.225304	0.268738	0.0884678	0.450541	0.252159	-0.388084	-0.609499	-0.49913	0.257159	0.544262	0.244585	-0.169779	-0.681539	0.0247762	0.0439532	0.821779	-0.173329	0.161169	0.330444	0.0148362	0.729346	0.0898224	-0.119942	-0.442468	-0.834849	-0.144574	0.707313	0.400813	0.166248	-0.328688	-0.540525	-0.115818	0.648222	1.00437	-0.0434771
48	0.0647251	-0.251727	0.0881005	0.420189	0.00526791	-0.19968	0.255026	0.133172	0.0611218	0.00923099	0.298299	-0.183858	0.112225	-0.407321	-0.220854	0.0462122	0.569961	0.465359	-0.232455	-0.87662	0.369986	-0.0550247	-0.1811	0.217813	0.233259	-0.389049	-0.0739147	0.459575	0.107232	0.328732	-0.395061	-0.175956	0.55253	-0.0986553	0.235917	0.0876276	0.179851	0.226286	-0.253048	0.261632	0.597937	0.465997	-0.100225	-0.54362	0.286679	0.225894	0.864433	-0.2952	-0.405201	-0.639531	-0.447032	0.378053	0.70707	0.094583	-0.113855	-0.615694	-0.370179	0.300082	0.197653	-0.117199	-0.0601328	-0.639194	-0.232348	-0.0965412	0.356369	-0.00987407	-0.549564	-0.421774	-0.672222	0.140979	0.855815	-0.0489168
49	-0.459622	-0.509852	-0.00773611	0.315977	0.158567	0.223728	-0.382293	-0.308936	-0.689309	0.122957	0.602095	-0.0953335	-0.153766	-0.223454	-0.308045	0.595236	-0.679378	-0.243156	-1.00321	-0.399956	0.399851	0.373888	-0.0828005	0.530182	-0.147206	-0.92324	-0.577687	-0.151763	0.899017	0.00606345	0.16933	-0.106265	-0.377381	0.220443	0.104732	0.78581	0.061696	-0.45079	-0.702539	-0.0559208	0.797864	-0.164216	-0.870015	-0.379701	-0.302067	0.470629	1.05283	0.116969	-0.222548	-0.434207	-0.73739	-0.0677716	0.487739	0.580347	-0.166845	-0.38713	-1.17198	-0.173711	0.361857	0.157043	-0.567652	-0.473758	0.0737678	0.55958	0.451817	0.612813	-0.268436	-0.412002	-0.433381	0.128361	1.04414	0.425808
50	-0.26084	-0.253384	-0.115937	0.131019	0.533439	0.302925	-0.525914	-0.761079	-0.435023	0.506017	0.347653	0.191875	-0.00191686	-0.183804	-0.483204	-0.144535	-0.0519102	-0.298323	0.263579	0.244286	-0.541204	0.285332	0.679448	-0.13371	0.0789607	-0.255297	-0.24068	0.175893	0.394398	-0.0537506	-0.68384	-0.8269	-0.506189	0.555269	0.24526	0.0257853	-0.711612	-0.545109	-0.185976	0.0456648	0.32597	-0.0710899	-0.332798	-0.497845	0.159946	-0.138259	0.0476098	0.253741	-0.193885	-0.655257	-0.217042	0.0930226	0.694856	0.148313	-0.0261916	-0.60825	-0.763708	-0.417851	0.57967	0.250805	-0.0930712	0.049763	-0.623985	0.22818	0.710761	0.282015	-0.143552	-0.779496	-0.251046	0.3539	0.249842	0.611449
51	-0.0472689	-0.165459	-0.011542	0.182152	0.778423	-0.0967153	-0.271957	-0.460853	-0.238815	0.201604	0.422319	0.268697	0.18102	-0.39967	0.398986	0.449033	0.521541	0.36306	-0.309326	-0.508243	-0.379775	0.463098	0.294401	0.832958	-0.133079	-0.439405	-0.11741	-0.0689181	0.0368366	0.233127	0.215715	-0.437014	-0.246106	0.932649	0.449507	0.0545148	-0.133163	0.1948	-0.0584386	0.258201	0.072693	0.16261	-0.295199	-0.307204	-0.297969	0.0220728	-0.444912	0.159261	-0.328168	-0.600414	-0.34806	0.231018	0.115906	0.717384	-0.0530406	-0.36856	0.0434319	0.00992379	0.809711	0.367919	-0.387843	-0.86173	0.126699	-0.16852	0.884949	0.557121	-0.410993	-0.364251	-0.680051	0.515994	0.755854	0.792999
52	-0.739817	-0.216185	0.0394186	-0.143905	0.525683	0.399343	-0.0238074	-0.161757	-0.555316	-0.0696621	0.0410544	0.280915	-0.151801	-0.555642	0.500462	-0.22967	0.0528855	0.483778	-0.212863	-0.225374	-0.38086	0.232582	0.2502	-0.0143164	0.349636	0.275061	0.0406193	0.71857	0.335758	0.276478	0.605605	-0.197125	0.158498	0.39467	0.285338	0.269409	-0.0423885	-0.259742	-0.225139	0.100754	-0.537729	0.0894334	-0.373153	-0.1555	-0.0472247	0.06686	0.238379	-0.511463	-0.272326	-0.337107	-0.127369	-0.456126	0.557641	0.207066	-0.604835	0.307949	-0.180416	0.428608	-0.296572	0.0579739	-0.565109	-0.692752	0.0761237	0.399682	0.303085	0.155563	-0.172564	-0.845966	0.166588	-0.123201	0.596205	0.854365
53	-0.22502	-0.516043	-0.193253	0.189795	0.45396	-0.496785	0.097311	-0.608648	-0.447029	0.127245	-0.0746789	0.514678	-0.226186	-0.727603	-0.222063	-0.103107	0.526341	0.155252	0.275444	-0.532489	0.103119	0.448851	0.434672	0.227416	-0.0546483	-0.383262	-0.23961	0.00109017	-0.0862041	0.29509	-0.524237	0.0332801	-0.0787887	0.169706	0.190189	0.203611	0.358535	0.254115	-0.174807	0.167959	-0.15707	-0.0213303	-0.0293851	0.0547745	0.138939	0.236187	0.421764	0.00706267	-0.0138903	-0.435493	-0.382678	0.0234246	0.743849	0.100629	-0.389767	-0.421151	-0.333107	0.129884	0.127578	0.142895	-0.0752842	-0.416132	-0.32899	0.315643	0.967931	0.532343	-0.0520072	0.231275	-0.277756	0.16323	0.493964	-0.212709
54	-0.216773	-0.156016	-0.01941	0.0615896	0.0539429	0.299046	0.163803	-0.333771	-0.332221	0.481837	0.787326	0.0837368	-0.311082	-0.025384	0.107953	0.0630818	0.910218	0.0817026	-0.20902	-0.253818	0.198962	-0.305609	0.880402	0.112921	0.112368	-0.593736	-0.501596	-0.129368	0.0385114	0.324389	-0.609217	-0.728986	-0.229326	0.588044	0.272763	0.0771575	-0.105886	0.311505	0.244075	-0.0765657	0.0719408	-0.115409	0.137735	-0.12758	0.088657	0.070106	0.299822	0.373644	-0.497164	-0.829886	-0.255376	0.216531	0.625856	0.375809	-0.397372	-0.409229	-0.277338	0.288801	0.603753	0.104595	0.0750955	-0.582406	-0.040129	0.728973	0.403678	0.426045	-0.039692	-0.81068	-0.338112	-0.356265	0.76324	0.1764
55	-0.253037	-0.24763	-0.361132	0.402127	0.0761257	0.0994724	-0.132549	-0.263527	0.0965564	-0.086295	0.304922	0.0413287	-0.0113524	-0.221056	-0.0537596	0.459532	-0.0951529	0.140406	-0.58636	-0.21385	0.154228	0.531812	0.0627159	0.163441	-0.655026	-0.499414	-0.46557	0.413975	0.488413	0.157957	-0.200089	-0.666554	-0.414931	0.488247	0.334992	0.0765472	-0.284966	-0.140956	-0.0720755	-0.221538	0.46523	-0.13917	-0.145265	-0.338147	-0.315399	-0.0567618	0.261879	0.676139	-0.59505	-0.624988	-0.531864	-0.239859	0.45638	0.226182	-0.482392	-0.745651	-0.237664	0.120803	0.882175	-0.0669571	0.0288306	-0.535825	-0.215011	0.195598	0.351993	0.825718	-0.430518	-0.526891	-0.366399	0.288195	0.308402	0.403573
