,toybin0000
17330,0.371019
17331,0.530562
17332,0.269134
17333,0.376522
17334,0.3628
17335,0.351542
17336,0.246604
17337,0.414743
17338,0.384712
17339,0.410912
17340,0.383098
17341,0.383098
17342,0.609503
17343,0.60273
17344,0.766101
17345,0.757632
17346,0.639884
17347,0.31899
17348,0.49956
17349,0.600884
17350,0.319092
17351,0.181822
17352,0.251118
17353,0.237925
17354,0.215632
17355,0.330113
17356,0.271691
17357,0.316233
17358,0.516728
17359,0.516728
17360,0.495669
17361,0.474151
17362,0.493831
17363,0.369386
17364,0.410351
17365,0.492114
17366,0.40012
17367,0.40012
17368,0.475752
17369,0.37819
17370,0.338597
17371,0.551838
17372,0.566088
17373,0.533455
17374,0.285271
17375,0.285271
17376,0.405639
17377,0.394613
17378,0.593204
17379,0.548878
17380,0.548878
17381,0.496859
17382,0.522695
17383,0.480746
17384,0.271697
17385,0.53948
17386,0.548906
17387,0.649143
17388,0.666613
17389,0.606119
17390,0.67075
17391,0.422636
17392,0.504119
17393,0.559495
17394,0.604139
17395,0.574197
17396,0.735888
17397,0.638473
17398,0.344649
17399,0.319932
17400,0.229504
17401,0.229504
17402,0.325974
17403,0.472151
17404,0.611523
17405,0.600671
17406,0.605572
17407,0.464861
17408,0.264261
17409,0.296153
17410,0.310447
17411,0.293191
17412,0.402737
17413,0.446746
17414,0.46938
17415,0.419301
17416,0.407792
17417,0.449791
17418,0.476172
17419,0.479795
17420,0.402652
17421,0.402652
17422,0.437687
17423,0.438042
17424,0.311811
17425,0.275815
17426,0.286425
17427,0.372856
17428,0.268399
17429,0.29178
17430,0.362813
17431,0.534864
17432,0.333051
17433,0.318317
17434,0.292225
17435,0.352903
17436,0.637075
17437,0.652537
17438,0.615392
17439,0.466804
17440,0.570988
17441,0.500252
17442,0.524844
17443,0.512967
17444,0.466795
17445,0.501309
17446,0.239995
17447,0.368747
17448,0.436757
17449,0.430663
17450,0.493458
17451,0.454798
17452,0.454798
17453,0.523847
17454,0.519737
17455,0.510802
17456,0.542449
17457,0.342319
17458,0.343402
17459,0.260483
17460,0.3687
17461,0.381591
17462,0.371437
17463,0.489414
17464,0.258484
17465,0.258484
17466,0.430752
17467,0.447431
17468,0.269024
17469,0.327003
17470,0.21646
17471,0.26663
17472,0.489673
17473,0.483159
17474,0.467649
17475,0.372221
17476,0.574036
17477,0.535676
17478,0.405728
17479,0.306888
17480,0.33125
17481,0.233705
17482,0.319388
17483,0.325531
17484,0.262863
17485,0.450781
17486,0.425008
17487,0.425008
17488,0.41754
17489,0.417284
17490,0.417914
17491,0.409631
17492,0.276739
17493,0.222665
17494,0.222665
17495,0.309965
17496,0.356105
17497,0.303354
17498,0.550043
17499,0.513059
17500,0.41348
17501,0.41348
17502,0.372355
17503,0.376803
17504,0.354075
17505,0.528368
17506,0.497299
17507,0.400456
17508,0.49508
17509,0.397133
17510,0.385273
17511,0.391632
17512,0.321268
17513,0.322394
17514,0.322394
17515,0.128127
17516,0.147459
17517,0.314714
17518,0.330705
17519,0.330705
17520,0.535921
17521,0.357057
17522,0.366718
17523,0.399485
17524,0.47372
17525,0.216719
17526,0.406448
17527,0.406448
17528,0.203597
17529,0.19392
17530,0.312371
17531,0.434863
17532,0.37337
17533,0.294047
17534,0.359094
17535,0.174222
17536,0.317723
17537,0.3668
17538,0.353144
17539,0.303138
17540,0.366539
17541,0.37409
17542,0.597074
17543,0.323509
17544,0.256195
17545,0.531812
17546,0.348381
17547,0.268891
17548,0.51161
17549,0.484819
17550,0.250005
17551,0.18308
17552,0.527092
17553,0.466217
17554,0.214433
17555,0.125456
17556,0.502185
17557,0.603344
17558,0.517553
17559,0.358192
17560,0.358192
17561,0.443568
17562,0.590532
17563,0.591542
17564,0.547138
17565,0.321918
17566,0.31574
17567,0.453531
17568,0.309513
17569,0.177318
17570,0.310638
17571,0.310638
17572,0.193601
17573,0.312678
17574,0.389215
17575,0.389215
17576,0.409375
17577,0.395267
17578,0.483811
17579,0.607029
17580,0.554553
17581,0.539824
17582,0.552617
17583,0.410043
17584,0.414727
17585,0.430986
17586,0.238058
17587,0.566525
17588,0.636451
17589,0.341408
17590,0.517571
17591,0.446168
17592,0.47304
17593,0.253701
17594,0.309857
17595,0.244483
17596,0.31994
17597,0.31994
17598,0.279241
17599,0.534665
17600,0.237626
17601,0.132195
17602,0.491143
17603,0.500027
17604,0.559484
17605,0.532578
17606,0.508071
17607,0.640202
17608,0.541643
17609,0.50736
17610,0.399881
17611,0.392014
17612,0.418018
17613,0.449087
17614,0.282374
17615,0.402974
17616,0.319432
17617,0.327924
17618,0.350176
17619,0.353468
17620,0.506427
17621,0.387267
17622,0.296352
17623,0.258554
17624,0.22834
17625,0.43452
17626,0.179661
17627,0.433738
17628,0.394425
17629,0.399
17630,0.367776
17631,0.329389
17632,0.332821
17633,0.367947
17634,0.551726
17635,0.533633
17636,0.348775
17637,0.386371
17638,0.42684
17639,0.44361
17640,0.447349
17641,0.300093
17642,0.433271
17643,0.4361
17644,0.314449
17645,0.235034
17646,0.235034
17647,0.543808
17648,0.462386
17649,0.694711
17650,0.386033
17651,0.453447
17652,0.514336
17653,0.520398
17654,0.596776
17655,0.615478
17656,0.564069
17657,0.545566
17658,0.530013
17659,0.479802
17660,0.606379
17661,0.648073
17662,0.614313
17663,0.438602
17664,0.55077
17665,0.556339
17666,0.584228
17667,0.414842
17668,0.419816
17669,0.422451
17670,0.591804
17671,0.403357
17672,0.411345
17673,0.387994
17674,0.491449
17675,0.521645
17676,0.469834
17677,0.477326
17678,0.537163
17679,0.537163
17680,0.408852
17681,0.408852
17682,0.21656
17683,0.497744
17684,0.379996
17685,0.4458
17686,0.529189
17687,0.596917
17688,0.440503
17689,0.42985
17690,0.444296
17691,0.352667
17692,0.648773
17693,0.611109
17694,0.52151
17695,0.566045
17696,0.633814
17697,0.491837
17698,0.45127
17699,0.494842
17700,0.37248
17701,0.349577
17702,0.284351
17703,0.341078
17704,0.244044
17705,0.411576
17706,0.461327
17707,0.555975
17708,0.540039
17709,0.346809
17710,0.296548
17711,0.42242
17712,0.263652
17713,0.199386
17714,0.243487
17715,0.3513
17716,0.36448
17717,0.201477
17718,0.322754
17719,0.23912
17720,0.488133
17721,0.435779
17722,0.513935
17723,0.532217
17724,0.4301
17725,0.392699
17726,0.46094
17727,0.425313
17728,0.513204
17729,0.476351
17730,0.499358
17731,0.476855
17732,0.417777
17733,0.510775
17734,0.225883
17735,0.253035
17736,0.295513
17737,0.297483
17738,0.212104
17739,0.203104
17740,0.224643
17741,0.105529
17742,0.540887
17743,0.402946
17744,0.45291
17745,0.246402
17746,0.246402
17747,0.246402
17748,0.233763
17749,0.379884
17750,0.486973
17751,0.455032
17752,0.482434
17753,0.41029
17754,0.532587
17755,0.492553
17756,0.365965
17757,0.364087
17758,0.477189
17759,0.604744
17760,0.625371
17761,0.548596
17762,0.561971
17763,0.600149
17764,0.536487
17765,0.522587
17766,0.562145
17767,0.586066
17768,0.335863
17769,0.268299
17770,0.268299
17771,0.450827
17772,0.49944
17773,0.558709
17774,0.410077
17775,0.304354
17776,0.128866
17777,0.373497
17778,0.425793
17779,0.294592
17780,0.355082
17781,0.600572
17782,0.438637
17783,0.0416194
17784,0.341135
17785,0.377569
17786,0.574658
17787,0.695064
17788,0.637175
17789,0.363504
17790,0.219463
17791,0.24872
17792,0.24872
17793,0.286002
17794,0.286002
17795,0.401942
17796,0.425961
17797,0.215046
17798,0.271089
17799,0.385724
17800,0.293682
17801,0.434909
17802,0.422412
17803,0.256353
17804,0.256353
17805,0.205204
17806,0.329686
17807,0.341536
17808,0.373771
17809,0.286981
17810,0.323821
17811,0.306019
17812,0.207746
17813,0.31109
17814,0.477183
17815,0.44173
17816,0.338803
17817,0.61389
17818,0.582246
17819,0.587116
17820,0.416542
17821,0.296747
17822,0.403526
17823,0.492358
17824,0.356688
17825,0.583774
17826,0.339902
17827,0.296954
17828,0.323933
17829,0.323933
17830,0.323933
17831,0.379898
17832,0.435072
17833,0.429329
17834,0.411331
17835,0.378977
17836,0.502816
17837,0.35209
17838,0.333359
17839,0.399431
17840,0.399431
17841,0.40667
17842,0.416608
17843,0.411011
17844,0.246991
17845,0.397441
17846,0.41649
17847,0.41649
17848,0.41649
17849,0.479018
17850,0.484641
17851,0.371123
17852,0.371123
17853,0.301622
17854,0.273156
17855,0.382726
17856,0.382726
17857,0.382726
17858,0.279241
17859,0.194225
17860,0.222449
17861,0.414979
17862,0.396398
17863,0.620308
17864,0.603057
17865,0.637728
17866,0.295897
17867,0.430052
17868,0.337878
17869,0.291678
17870,0.472931
17871,0.518569
17872,0.473653
17873,0.504711
17874,0.359911
17875,0.368543
17876,0.36809
17877,0.608949
17878,0.523874
17879,0.348629
17880,0.384566
17881,0.518637
17882,0.488025
17883,0.509977
17884,0.519863
17885,0.181969
17886,0.266928
17887,0.341837
17888,0.469399
17889,0.409679
17890,0.50582
17891,0.377
17892,0.471485
17893,0.52511
17894,0.262172
17895,0.420323
17896,0.478292
17897,0.377515
17898,0.377515
17899,0.301275
17900,0.327514
17901,0.254746
17902,0.388125
17903,0.477181
17904,0.388689
17905,0.419879
17906,0.417426
17907,0.375873
17908,0.559238
17909,0.432141
17910,0.256241
17911,0.316906
17912,0.308959
17913,0.327177
17914,0.327177
17915,0.223003
17916,0.426377
17917,0.299966
17918,0.536049
17919,0.404181
17920,0.422107
17921,0.720906
17922,0.693061
17923,0.629691
17924,0.458023
17925,0.378557
17926,0.636153
17927,0.61133
17928,0.576074
17929,0.520265
17930,0.564173
17931,0.510901
17932,0.466286
17933,0.473002
17934,0.436353
17935,0.405713
17936,0.281108
17937,0.305684
17938,0.443388
17939,0.297795
17940,0.351683
17941,0.371898
17942,0.331177
17943,0.436031
17944,0.454184
17945,0.493445
17946,0.451262
17947,0.579003
17948,0.564326
17949,0.356571
17950,0.352791
17951,0.327832
17952,0.462434
17953,0.476018
17954,0.223824
17955,0.223824
17956,0.267176
17957,0.324676
17958,0.485192
17959,0.456511
17960,0.517199
17961,0.536373
17962,0.491242
17963,0.445157
17964,0.445157
17965,0.431587
17966,0.334355
17967,0.30602
17968,0.302384
17969,0.355314
17970,0.348262
17971,0.307925
17972,0.281438
17973,0.187147
17974,0.267706
17975,0.28399
17976,0.274192
17977,0.489012
17978,0.274664
17979,0.200476
17980,0.410613
17981,0.260063
17982,0.36187
17983,0.338765
17984,0.278519
17985,0.201552
17986,0.382731
17987,0.313569
17988,0.30238
17989,0.377589
17990,0.41642
17991,0.445331
17992,0.477231
17993,0.446051
17994,0.407099
17995,0.567053
17996,0.359888
17997,0.359888
17998,0.615622
17999,0.605401
18000,0.644992
18001,0.61382
18002,0.33445
18003,0.369488
18004,0.584521
18005,0.576847
18006,0.584382
18007,0.590525
18008,0.318194
18009,0.332182
18010,0.510686
18011,0.229033
18012,0.532403
18013,0.487701
18014,0.214278
18015,0.331112
18016,0.327989
18017,0.379058
18018,0.41692
18019,0.531375
18020,0.51358
18021,0.494634
18022,0.521309
18023,0.434567
18024,0.503992
18025,0.712921
18026,0.499843
18027,0.385751
18028,0.445371
18029,0.308548
18030,0.357153
18031,0.540528
18032,0.238675
18033,0.491163
18034,0.404313
18035,0.255002
18036,0.255002
18037,0.532826
18038,0.535632
18039,0.356809
18040,0.436503
18041,0.206384
18042,0.476393
18043,0.289217
18044,0.225623
18045,0.231962
18046,0.198982
18047,0.0804907
18048,0.530285
18049,0.485187
18050,0.533056
18051,0.378813
18052,0.485721
18053,0.466922
18054,0.628202
18055,0.57448
18056,0.646266
18057,0.636193
18058,0.619842
18059,0.608889
18060,0.587513
18061,0.564092
18062,0.705419
18063,0.391688
18064,0.53686
18065,0.449082
18066,0.415233
18067,0.288684
18068,0.233145
18069,0.332757
18070,0.336556
18071,0.258457
18072,0.323634
18073,0.432428
18074,0.464245
18075,0.464245
18076,0.509218
18077,0.462802
18078,0.312034
18079,0.312034
18080,0.315557
18081,0.402827
18082,0.28371
18083,0.28371
18084,0.422812
18085,0.410509
18086,0.217119
18087,0.217119
18088,0.485479
18089,0.493782
18090,0.437481
18091,0.354551
18092,0.185074
18093,0.259718
18094,0.231216
18095,0.315623
18096,0.376039
18097,0.392434
18098,0.329206
18099,0.229529
18100,0.204597
18101,0.516356
18102,0.540469
18103,0.414693
18104,0.516412
18105,0.579159
18106,0.373288
18107,0.497795
18108,0.501568
18109,0.382597
18110,0.346896
18111,0.447566
18112,0.32926
18113,0.443429
18114,0.300733
18115,0.300733
18116,0.258277
18117,0.437083
18118,0.394563
18119,0.400991
18120,0.47998
18121,0.589981
18122,-0.00877699
18123,0.665055
18124,0.665055
18125,0.594114
18126,0.505294
18127,0.359968
18128,0.368363
18129,0.510078
18130,0.592261
18131,0.543997
18132,0.379536
18133,0.366339
18134,0.493734
18135,0.396621
18136,0.291604
18137,0.291604
18138,0.382619
18139,0.486674
18140,0.509359
18141,0.513273
18142,0.419574
18143,0.428629
18144,0.463658
18145,0.458861
18146,0.544789
18147,0.400884
18148,0.345955
18149,0.245849
18150,0.234617
18151,0.239409
18152,0.299452
18153,0.257719
18154,0.340275
18155,0.361545
18156,0.348822
18157,0.339239
18158,0.415353
18159,0.224844
18160,0.434251
18161,0.411583
18162,0.411583
18163,0.324973
18164,0.214273
18165,0.38782
18166,0.460634
18167,0.525455
18168,0.17584
18169,0.304005
18170,0.304005
18171,0.191275
18172,0.361127
18173,0.38388
18174,0.316703
18175,0.5289
18176,0.343742
18177,0.413778
18178,0.556216
18179,0.39448
18180,0.37281
18181,0.544817
18182,0.589679
18183,0.601309
18184,0.625715
18185,0.56107
18186,0.581865
18187,0.54379
18188,0.427533
18189,0.37167
18190,0.353147
18191,0.322228
18192,0.299642
18193,0.309431
18194,0.514374
18195,0.544933
18196,0.517644
18197,0.518831
18198,0.529185
18199,0.481923
18200,0.333136
18201,0.391387
18202,0.40126
18203,0.456198
18204,0.417037
18205,0.353724
18206,0.496593
18207,0.298013
18208,0.476689
18209,0.430702
18210,0.461434
18211,0.436351
18212,0.396418
18213,0.404191
18214,0.413927
18215,0.446099
18216,0.36405
18217,0.36405
18218,0.548826
18219,0.571561
18220,0.422962
18221,0.409956
18222,0.307661
18223,0.472303
18224,0.373139
18225,0.613966
18226,0.603268
18227,0.507792
18228,0.397686
18229,0.418472
18230,0.319813
18231,0.395945
18232,0.419622
18233,0.454177
18234,0.454177
18235,0.31417
18236,0.172357
18237,0.282408
18238,0.250359
18239,0.451658
18240,0.565338
18241,0.330138
18242,0.395607
18243,0.493767
18244,0.505513
18245,0.451465
18246,0.435491
18247,0.443787
18248,0.256272
18249,0.435338
18250,0.510895
18251,0.558667
18252,0.581679
18253,0.387888
18254,0.315022
18255,0.310743
18256,0.370084
18257,0.338441
18258,0.422118
18259,0.39623
18260,0.420664
18261,0.450409
18262,0.357547
18263,0.363652
18264,0.352862
18265,0.266096
18266,0.181788
18267,0.263807
18268,0.261065
18269,0.281988
18270,0.281988
18271,0.415827
18272,0.388552
18273,0.388552
18274,0.439682
18275,0.325231
18276,0.300241
18277,0.282775
18278,0.271214
18279,0.448718
18280,0.388541
18281,0.388541
18282,0.440766
18283,0.439533
18284,0.321495
18285,0.253462
18286,0.394732
18287,0.373614
18288,0.420013
18289,0.420013
18290,0.336103
18291,0.449804
18292,0.461418
18293,0.573492
18294,0.53734
18295,0.457805
18296,0.484492
18297,0.496034
18298,0.413193
18299,0.381155
18300,0.30331
18301,0.230688
18302,0.233908
18303,0.233908
18304,0.233908
18305,0.2532
18306,0.408101
18307,0.555834
18308,0.341611
18309,0.301438
18310,0.439578
18311,0.507812
18312,0.438802
18313,0.519663
18314,0.425321
18315,0.219711
18316,0.476373
18317,0.536599
18318,0.449131
18319,0.44672
18320,0.378706
18321,0.493583
18322,0.601788
18323,0.601788
18324,0.636092
18325,0.609514
18326,0.551693
18327,0.466967
18328,0.511066
18329,0.358532
18330,0.376252
18331,0.343601
18332,0.299323
18333,0.282264
18334,0.192818
18335,0.43064
18336,0.481496
18337,0.515086
18338,0.352387
18339,0.32652
18340,0.304435
18341,0.414573
18342,0.394073
18343,0.399858
18344,0.454846
18345,0.379958
18346,0.459038
18347,0.381319
18348,0.316729
18349,0.457429
18350,0.405478
18351,0.355619
18352,0.363197
18353,0.363197
18354,0.483101
18355,0.390022
18356,0.390022
18357,0.449378
18358,0.0820445
18359,-0.0409482
18360,0.718075
18361,0.46534
18362,0.429484
18363,0.479303
18364,0.479303
18365,0.483812
18366,0.471012
18367,0.471012
18368,0.484306
18369,0.481692
18370,0.412748
18371,0.415137
18372,0.438999
18373,0.387451
18374,0.424526
18375,0.551539
18376,0.429413
18377,0.618916
18378,0.583079
18379,0.67935
18380,0.658407
18381,0.639924
18382,0.440317
18383,0.435773
18384,0.320957
18385,0.53167
18386,0.588425
18387,0.36454
18388,0.318034
18389,0.509159
18390,0.490621
18391,0.566803
18392,0.505106
18393,0.477696
18394,0.488294
18395,0.404002
18396,0.338655
18397,0.249833
18398,0.249833
18399,0.346929
18400,0.574902
18401,0.462779
18402,0.477087
18403,0.464243
18404,0.322243
18405,0.320335
18406,0.431833
18407,0.39025
18408,0.425485
18409,0.469886
18410,0.333706
18411,0.372892
18412,0.467625
18413,0.500415
18414,0.478139
18415,0.532059
18416,0.720914
18417,0.755412
18418,0.770333
18419,0.424755
18420,0.428139
18421,0.414033
18422,0.480955
18423,0.528951
18424,0.534903
18425,0.352021
18426,0.275634
18427,0.296936
18428,0.427382
18429,0.367621
18430,0.417398
18431,0.348423
18432,0.366988
18433,0.308706
18434,0.308706
18435,0.430945
18436,0.267872
18437,0.267872
18438,0.275949
18439,0.227963
18440,0.330382
18441,0.39288
18442,0.422155
18443,0.434479
18444,0.418268
18445,0.390624
18446,0.468026
18447,0.453151
18448,0.565637
18449,0.372736
18450,0.372806
18451,0.265361
18452,0.427903
18453,0.233105
18454,0.544596
18455,0.587448
18456,0.551145
18457,0.452294
18458,0.372752
18459,0.386004
18460,0.402279
18461,0.547758
18462,0.511752
18463,0.535384
18464,0.423232
18465,0.374599
18466,0.419238
18467,0.419238
18468,0.296261
18469,0.371191
18470,0.236652
18471,0.392983
18472,0.392983
18473,0.453008
18474,0.339029
18475,0.226498
18476,0.46128
18477,0.484546
18478,0.37091
18479,0.525397
18480,0.396438
18481,0.288661
18482,0.173521
18483,0.173521
18484,0.316388
18485,0.419995
18486,0.351413
18487,0.333734
18488,0.531266
18489,0.461626
18490,0.459197
18491,0.38071
18492,0.37448
18493,0.391232
18494,0.308399
18495,0.308309
18496,0.535643
18497,0.259016
18498,0.472507
18499,0.325029
18500,0.340786
18501,0.327591
18502,0.297398
18503,0.153581
18504,0.069152
18505,0.069152
18506,0.315715
18507,0.338766
18508,0.312386
18509,0.202345
18510,0.31615
18511,0.502688
18512,0.502688
18513,0.370499
18514,0.449516
18515,0.489913
18516,0.625005
18517,0.634268
18518,0.587498
18519,0.673737
18520,0.560398
18521,0.34783
18522,0.182206
18523,0.303191
18524,0.271097
18525,0.271097
18526,0.350113
18527,0.31275
18528,0.328543
18529,0.36216
18530,0.370333
18531,0.46564
18532,0.36748
18533,0.371379
18534,0.422025
18535,0.378873
18536,0.217492
18537,0.545925
18538,0.404551
18539,0.486573
18540,0.486573
18541,0.355684
18542,0.219409
18543,0.314999
18544,0.365172
18545,0.515816
18546,0.560142
18547,0.460739
18548,0.274123
18549,0.478453
18550,0.36588
18551,0.382416
18552,0.615194
18553,0.64162
18554,0.604655
18555,0.510589
18556,0.181422
18557,0.522614
18558,0.582186
18559,0.432895
18560,0.386168
18561,0.398938
18562,0.49358
18563,0.527344
18564,0.404845
18565,0.404845
18566,0.423391
18567,0.47131
18568,0.433596
18569,0.433596
18570,0.468617
18571,0.455962
18572,0.387707
18573,0.378466
18574,0.552225
18575,0.535947
18576,0.746692
18577,0.766981
18578,0.790505
18579,0.755815
18580,0.636222
18581,0.333836
18582,0.374646
18583,0.30648
18584,0.531139
18585,0.554471
18586,0.539677
18587,0.482736
18588,0.496454
18589,0.463422
18590,0.463422
18591,0.464581
18592,0.469545
18593,0.448949
18594,0.569827
18595,0.425606
18596,0.337472
18597,0.362574
18598,0.426256
18599,0.352669
18600,0.65411
18601,0.626557
18602,0.487896
18603,0.54339
