,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,a[1],a[2],a[3],a[4],b[1],b[2],b[3],b[4],sigma_bkg,a_bkg[1],a_bkg[2],a_bkg[3],a_bkg[4],b_bkg[1],b_bkg[2],b_bkg[3],b_bkg[4]
94,-7.49479,0.974516,0.553734,3.0,7.0,0.0,22.7977,0.240966,0.0700559,0.0689308,0.0786545,0.0930626,-0.0533973,0.136812,-0.0892499,-0.0897677,-0.377884,0.00295899,-0.0649913,-0.0142117,-0.243743,-0.00968824,-0.0593616,-0.0959633,-0.0317599
95,-9.44482,0.911325,0.553734,3.0,7.0,0.0,19.9377,-0.606222,0.0172088,-0.0674522,0.06457,-0.0627448,0.031605,-0.132902,0.102702,0.0335602,0.113939,-0.00194186,-0.0705657,0.0720661,-0.109093,-0.0508152,-0.089829,-0.0784607,0.0539579
96,-10.3284,0.982193,0.553734,3.0,7.0,0.0,17.566,0.262885,0.0764826,0.138002,-0.145115,0.120551,-0.155397,0.169857,-0.234504,-0.0807011,-0.544134,0.046119,0.0318013,0.0324439,-0.0410576,-0.134162,-0.026212,0.0602596,0.0271717
97,-7.29496,1.0,0.553734,3.0,7.0,0.0,17.0764,-0.576387,0.0651303,-0.00571509,0.00320682,-0.0844568,-0.010044,-0.156326,0.0140286,0.0379884,-0.300602,-0.0147325,-0.0988822,0.13482,-0.18698,-0.102608,-0.0474611,-0.122295,0.0773616
98,-3.53103,0.872212,0.553734,3.0,7.0,0.0,20.4066,-0.516859,0.0887212,-0.00310877,-0.128308,0.0521687,-0.0252966,0.04384,-0.121465,-0.0325567,-0.212107,0.165445,-0.0659755,-0.0558107,-0.0447756,-0.0876885,0.00133528,0.0582705,0.00507091
99,-3.81023,0.720245,0.553734,3.0,7.0,0.0,22.0446,0.269215,0.0358528,0.0418058,0.0452302,0.0161302,-0.121231,-0.0178008,-0.00285885,-0.00689506,-0.579802,-0.0124358,0.0439577,0.195342,-0.0729109,-0.102978,-0.0761003,-0.0932486,0.0782841
100,-2.12802,0.969239,0.553734,3.0,7.0,0.0,10.541,-0.560025,0.0378517,0.0353518,-0.171414,-0.0511405,0.0117288,-0.0136005,-0.094047,-0.0446092,-0.531325,-0.00184099,-0.0696364,0.00517608,-0.112575,-0.134003,-0.0632641,0.018054,-0.0111741
101,-5.79538,0.783411,0.553734,3.0,7.0,0.0,13.1386,-0.459668,0.0784163,0.0856152,-0.00905343,-0.0795843,-0.0620372,0.125448,-0.223618,-0.065695,-0.229074,0.0630696,0.00457495,0.148023,-0.14336,-0.0145019,-0.140849,-0.0249509,-0.0342389
102,-7.34604,0.963744,0.553734,3.0,7.0,0.0,13.4292,0.117578,0.0432431,-0.0244979,-0.0176216,0.11673,-0.0320751,-0.108133,0.0894213,0.0520752,-0.250841,-0.0182411,-0.0212713,-0.0542057,-0.00803121,-0.191307,0.0565501,-0.0414983,0.0942605
103,-3.88119,0.949702,0.553734,3.0,7.0,0.0,15.5274,-0.473736,0.156402,-0.00417325,-0.0875574,0.145382,-0.0947937,-0.0942231,0.037917,0.0427806,-0.352511,0.0787401,-0.0510414,0.0916091,-0.00146185,-0.079816,-0.1007,-0.0623579,0.0291175
104,-6.37479,0.787795,0.553734,3.0,7.0,0.0,16.1594,-0.259312,0.0128113,0.0586542,-0.0320837,0.190614,-0.158688,-0.073101,-0.158403,-0.0709794,-0.173089,0.0558627,0.0356918,0.0463932,-0.0662988,-0.0790784,-0.102339,0.100896,-0.0178021
105,-2.7617,0.990797,0.553734,3.0,7.0,0.0,11.8088,-0.160648,0.146059,-0.00635,0.0186025,-0.128185,-0.0709639,-0.00741671,0.023392,0.0843798,-0.14415,-0.0584103,-0.0523468,0.0682975,-0.0626684,-0.0238305,-0.0326385,-0.0473801,0.0296009
106,-0.450218,0.983193,0.553734,3.0,7.0,0.0,7.69719,-0.0594825,0.117286,-0.00536575,-0.0105669,-0.0760383,-0.0258735,0.0268508,0.00600489,0.120223,-0.213453,-0.0283695,-0.0771502,0.083758,-0.0844382,-0.085268,-0.0814353,-0.0375962,0.0368584
107,-6.76922,0.678486,0.553734,3.0,7.0,0.0,11.6543,-0.564255,0.0312785,0.0287232,-0.110129,0.0245363,-0.0472165,-0.0222335,-0.192814,-0.185513,-0.474945,0.0468444,0.0564367,-0.0319878,-0.0700963,-0.18462,-0.0146549,0.049461,0.0526753
108,-4.53819,0.980335,0.553734,3.0,7.0,0.0,15.8314,-0.309323,0.00352663,0.0873733,-0.132283,0.0125674,-0.0405115,-0.0448325,-0.168873,-0.111767,-0.349602,0.108609,0.0887303,-0.00461141,-0.123392,-0.117336,-0.00402297,0.0248212,0.0715879
109,-3.05785,1.0,0.553734,3.0,7.0,0.0,10.1305,0.0150011,0.0967233,-0.0275246,-0.00516274,0.0112116,-0.0643231,0.0893316,0.0455712,0.0709804,-0.172417,-0.0278805,-0.150476,0.167061,-0.0608017,-0.102217,-0.0989734,-0.07803,-0.0114226
110,-3.18338,0.91503,0.553734,3.0,7.0,0.0,11.163,-0.538499,0.0170045,0.0544854,-0.0864421,0.0128203,-0.0393597,-0.021917,-0.134721,-0.0968694,-0.277158,-0.0301804,0.0747359,-0.0921647,-0.095041,-0.072489,-0.00986644,0.0150265,0.0081193
111,-1.87644,0.913127,0.553734,3.0,7.0,0.0,11.3876,-0.154097,0.0458843,0.107623,-0.0877025,0.00217808,-0.069849,-0.0185582,-0.163053,-0.0684988,-0.349429,0.0234362,0.0803384,-0.0143917,-0.114692,-0.0203232,-0.0342164,0.0167369,-0.0354165
112,-2.34531,0.875913,0.553734,3.0,7.0,0.0,11.7017,-0.425779,0.107896,-0.0689243,0.00301418,0.0193044,-0.00953245,0.0567167,-0.0393536,0.0262792,-0.11874,0.0384996,-0.104818,0.141942,-0.0430371,-0.203379,-0.0777336,-0.0598412,0.12744
113,-1.84677,0.958206,0.553734,3.0,7.0,0.0,9.28866,-0.136312,0.0228845,0.121762,-0.0751896,0.0159144,-0.121459,0.0018365,-0.0469202,-0.0627827,-0.381489,0.00109741,0.0700211,0.00787541,-0.102548,-0.00217473,-0.000719169,0.0326832,-0.0520003
114,-1.97965,0.840435,0.553734,3.0,7.0,0.0,8.26136,-0.666316,0.0944752,0.108535,-0.0407866,-0.0454254,-0.0421549,0.0097165,0.0245869,-0.0370621,-0.299742,-0.00229374,-0.00414228,0.0819567,-0.0361051,-0.123712,-0.031157,0.0458194,-0.0654249
115,-5.13946,0.821515,0.553734,3.0,7.0,0.0,12.6463,-0.180622,0.0551777,-0.0369596,-0.0275513,0.0823196,0.0303362,0.0243375,0.0642505,0.122653,-0.23272,0.00157398,0.0231584,0.0440299,0.0142531,-0.2071,-0.0151734,0.002992,-0.0991159
116,-3.80476,0.975268,0.553734,3.0,7.0,0.0,12.4566,-0.218981,0.0694835,0.0558293,-0.0667321,-0.0606154,-0.129462,0.0867286,-0.0821684,-0.0850694,-0.0595555,0.0036267,-0.130593,0.00524438,-0.185286,-0.0519625,-0.107142,0.0633143,0.120023
117,-3.1488,0.986773,0.553734,3.0,7.0,0.0,10.9625,-0.286679,-0.0387005,0.00387666,-0.0126715,0.0459326,-0.0686201,0.0608733,-0.0355065,-0.18609,-0.4921,0.0215462,-0.00715766,0.145536,-0.0319593,-0.094662,-0.0769105,0.0631899,0.0566321
118,-4.20381,0.86346,0.553734,3.0,7.0,0.0,12.9276,-0.082696,0.00362429,0.0308804,-0.129592,-0.0271708,0.0575842,-0.0435833,-0.0900261,0.107763,0.0696465,0.0154269,-0.00331213,-0.00645781,-0.16528,-0.129498,-0.0901948,-0.0691651,-0.0242294
119,-9.07782,0.721548,0.553734,3.0,7.0,0.0,17.863,0.257716,0.0735139,-0.0755377,-0.0769357,-0.0341008,-0.0113222,0.019158,-0.130486,0.143825,0.107573,-0.117246,0.0108445,0.0526094,0.0322761,-0.0962986,-0.0702042,-0.12665,-0.0881167
120,-5.22674,0.996057,0.553734,3.0,7.0,0.0,16.729,-0.429841,0.0147383,0.0162504,-0.0471172,0.012244,-0.0708449,-0.0367759,-0.00372004,0.0800798,-0.344002,-0.0461169,0.13298,0.102871,0.0646079,-0.10061,-0.141895,-0.00565407,-0.0291626
121,-5.6845,0.995671,0.553734,3.0,7.0,0.0,11.361,0.0638701,0.10578,-0.0545773,-0.073067,0.0270344,-0.0341156,0.0604126,-0.129684,-0.123896,-0.0948647,0.0866459,-0.158791,0.0334245,-0.218281,-0.0621727,0.0554958,-0.0307046,0.0813073
122,-9.68504,0.735227,0.553734,3.0,7.0,0.0,19.2677,-0.40033,-0.00783819,-0.0363543,-0.0666828,0.104004,-0.0521148,-0.145042,-0.0478968,0.0272293,-0.828406,-0.0351737,0.0337234,0.00988259,0.0603804,-0.120276,-0.16635,0.0291446,0.0426624
123,-7.73172,0.98699,0.553734,3.0,7.0,0.0,16.5045,-0.0892147,0.128102,0.0809849,0.00369813,-0.048204,-0.0352852,0.153983,-0.0883947,-0.0485482,0.446176,0.0833554,-0.0960522,0.0886955,-0.167373,-0.0799066,0.0569428,-0.084867,0.0205679
124,-6.94929,0.998633,0.553734,3.0,7.0,0.0,17.8464,0.0181375,0.00616942,-0.0535283,-0.082912,0.0721538,-0.0916244,-0.0810032,-0.0328201,0.0258217,-0.840465,-0.079981,-0.00518639,-0.0164552,0.00411381,-0.0722927,-0.153793,0.0401942,0.0166373
125,-7.04137,0.950305,0.553734,3.0,7.0,0.0,17.426,-0.378372,0.10942,0.0759981,-0.00424547,-0.0624681,-0.0304818,0.111747,-0.02494,-0.0361675,0.406282,0.151311,-0.049344,0.150316,-0.160811,-0.133826,0.032025,-0.060868,0.0419749
126,-7.91393,0.961823,0.553734,3.0,7.0,0.0,19.3293,-0.154609,0.0150434,-0.0575354,-0.061831,0.115788,-0.100064,-0.0743921,-0.0671791,0.00305879,-0.84102,-0.004116,-0.0299062,-0.0406186,0.045402,-0.0590632,-0.16025,0.0438631,-0.0186568
127,-7.01137,0.933407,0.553734,3.0,7.0,0.0,17.7034,-0.281101,0.109918,-0.0400709,0.0577242,0.0112794,0.0120805,-0.0373458,-0.053248,-0.100795,-0.728346,-0.0250055,-0.0848377,0.206543,-0.0407481,0.0121351,-0.146925,-0.0691287,0.0551785
128,-5.99466,0.957961,0.553734,3.0,7.0,0.0,16.5887,0.00315915,-0.00769234,0.0461634,-0.203515,0.0341014,-0.198808,0.0220692,-0.0308636,-0.1492,0.135006,0.0914058,-0.058347,0.0357324,-0.0604378,-0.115287,-0.0923266,-0.0464901,0.0300533
129,-6.0742,0.969593,0.553734,3.0,7.0,0.0,10.4736,-0.391355,0.112967,-0.0335369,0.100042,0.0045469,0.0966097,0.0205571,-0.11213,0.0403386,-0.540403,-0.0763399,0.0110042,0.0737608,-0.0468954,-0.0295881,0.0132317,0.0571444,0.0610139
130,-5.36355,0.997596,0.553734,3.0,7.0,0.0,12.2635,0.0395533,0.00190937,-0.000236834,-0.116693,0.117288,-0.201778,0.00903444,0.0274878,-0.03757,-0.0687364,0.0868774,0.0132645,0.0456823,-0.0527078,-0.155331,-0.18553,-0.0803557,0.00706233
131,-7.57434,0.818069,0.553734,3.0,7.0,0.0,17.2686,-0.759038,0.0615584,-0.19902,-0.10436,0.0410809,-0.00184807,-0.134459,-0.0756436,-0.0175393,-0.122605,0.0218892,0.0373901,0.0788399,-0.0894125,-0.129289,-0.0587884,-0.0773779,0.0276048
132,-8.77376,0.92054,0.553734,3.0,7.0,0.0,17.1077,0.390224,0.0468503,0.221791,0.0138315,-0.0104356,-0.096849,0.178829,-0.0156415,0.00439548,-0.247383,-0.0603668,-0.0610443,0.0458775,-0.0808802,-0.0823622,-0.0752957,0.0803577,0.0172337
133,-10.8196,0.982946,0.553734,3.0,7.0,0.0,18.66,0.395134,0.0402974,0.248059,0.0196004,-0.00382781,-0.0720885,0.139978,-0.0335731,0.0214688,-0.41135,-0.0675024,-0.0813236,0.103873,-0.0309794,-0.118462,-0.0776588,0.0855838,0.124958
134,-8.08765,1.0,0.553734,3.0,7.0,0.0,16.0475,-0.746635,0.0706737,-0.190151,-0.104379,0.00773673,-0.00479723,-0.0799637,-0.0992744,-0.0541431,-0.144715,0.111961,0.0103595,0.0169924,-0.0518907,-0.0817567,-0.0579835,-0.108084,-0.0679718
135,-7.89425,0.978852,0.553734,3.0,7.0,0.0,12.8963,0.234802,0.0438178,0.21636,0.0189416,0.0271164,-0.0998483,0.110992,-0.0474616,0.0216018,-0.397267,-0.146196,-0.0764755,0.113353,-0.103085,-0.0876992,-0.0551567,0.0379477,0.0946483
136,-8.46323,0.979946,0.553734,3.0,7.0,0.0,15.1703,-0.2618,0.0701337,-0.177423,-0.107333,0.012116,-0.0021792,-0.0732176,-0.0973318,-0.0416339,-0.0969915,0.231582,0.0446228,-0.00384935,-0.0606302,-0.103213,-0.0751597,-0.0944923,-0.0379757
137,-4.23934,0.9519,0.553734,3.0,7.0,0.0,17.2043,-0.140993,0.144523,0.10458,-0.0505876,0.0294146,-0.0832747,0.0084424,0.0479676,-0.00748252,-0.476392,-0.0308049,-0.138181,0.148305,-0.0341958,-0.0459019,0.0554812,-0.0667626,-0.00972602
138,-4.10462,0.999454,0.553734,3.0,7.0,0.0,12.2839,-0.194506,0.0511059,0.0158473,-0.137065,0.098432,-0.0347155,0.0408483,-0.00175332,-0.0343252,0.103398,0.082439,0.00685222,0.00720029,-0.0874609,-0.0671081,0.0328842,0.0388215,0.188858
139,-2.5872,0.981966,0.553734,3.0,7.0,0.0,9.77266,-0.275598,0.0586369,0.0679428,0.0138339,-0.00532802,-0.0334002,0.0957707,-0.0227749,-0.124191,-0.449542,-0.0702568,0.0233019,0.143646,-0.0724098,-0.0857907,-0.0574737,-0.114346,-0.0458789
140,-2.55057,1.0,0.553734,3.0,7.0,0.0,7.18533,-0.130308,0.104396,0.0401121,-0.117224,0.072706,-0.0728185,0.00523519,-0.0936715,0.0373853,0.136732,0.0869886,-0.0738973,0.0319421,-0.0473703,-0.105259,-0.155894,0.0416436,0.14324
141,-4.86084,0.740654,0.553734,3.0,7.0,0.0,14.9468,-0.53631,0.0142834,-0.0128997,0.0345032,-0.0488754,-0.0675649,0.0383699,-0.00454313,-0.076718,-0.692293,0.0406081,0.00793963,0.112326,-0.101845,-0.118323,0.0322156,-0.00635751,-0.12166
142,-6.11538,0.929589,0.553734,3.0,7.0,0.0,14.5047,-0.553014,0.0232234,-0.00223039,0.0334532,-0.0936641,-0.0597088,0.0278579,-0.00589503,-0.00525984,-0.577866,0.142203,0.0275791,0.132883,-0.0317679,-0.117547,-0.000836507,0.0280522,-0.13295
143,-7.36956,0.79364,0.553734,3.0,7.0,0.0,22.4683,-0.181806,0.0742591,0.0896459,-0.130564,0.0958463,-0.0687376,0.0161876,-0.135636,-0.0447904,0.183248,-0.132594,-0.0757602,-0.0295232,-0.0264309,-0.0599979,-0.0875456,-0.0117702,0.181729
144,-9.39157,0.960445,0.553734,3.0,7.0,0.0,17.5132,-0.0118356,0.162072,0.0675193,-0.0863072,0.143241,-0.0466655,0.00901588,-0.043327,-0.0566508,0.126071,0.000103677,-0.0317032,-0.120109,0.0785788,-2.34685e-05,-0.0451855,0.0119225,0.0949909
145,-10.0015,0.998651,0.553734,3.0,7.0,0.0,19.4654,-0.49247,-0.00705433,0.0450393,0.00468269,-0.112875,-0.0482431,0.0249505,-0.08568,0.0679126,-0.611991,0.0489249,-0.0241293,0.264589,-0.219811,-0.194388,-0.0892156,-0.0632856,-0.0393215
146,-4.72556,0.9584,0.553734,3.0,7.0,0.0,21.0189,-0.0240737,0.11619,-0.0525475,-0.0575955,0.0954552,-0.057786,0.0115159,-0.0375822,-0.0939002,0.159576,-0.0298411,-0.0192559,-0.089108,0.0264663,-0.0381014,0.0214952,-0.0205113,0.0662156
147,-2.83658,0.870792,0.553734,3.0,7.0,0.0,14.7142,-0.344831,0.0812322,0.08429,0.0248243,0.0963357,0.0587306,0.0727928,-0.0818524,0.0403451,-0.570363,0.0512401,0.0527296,0.157021,-0.0823596,-0.0640506,-0.0102977,0.00266777,-0.00495725
148,-2.12389,0.965079,0.553734,3.0,7.0,0.0,10.0789,-0.0266331,0.163513,-0.0100506,-0.102671,-0.00143543,-0.100652,0.0572502,-0.0701852,-0.0221672,0.0436522,0.00672244,-0.162558,0.0920726,-0.0780212,-0.174273,-0.0754642,-0.0733881,0.0104845
149,-1.43731,0.918305,0.553734,3.0,7.0,0.0,10.7188,-0.27143,-0.0268051,0.040386,0.0249085,0.0364139,-0.0361503,-0.0243519,-0.018608,-0.0226612,-0.526556,0.0832197,0.099993,0.01797,-0.0816862,-0.0165229,-0.0424699,0.00520942,0.0306944
150,-1.59079,0.946782,0.553734,3.0,7.0,0.0,7.07987,-0.0202226,0.128588,-0.0306323,-0.0578184,0.0898897,-0.0323441,0.142133,-0.083662,-0.013397,-0.000590305,0.0480731,-0.0188531,0.0884825,-0.183681,-0.13614,-0.0187497,-0.0404176,0.0828674
151,-4.55479,0.890053,0.553734,3.0,7.0,0.0,8.42228,-0.323217,0.00412113,-0.00990055,-0.0293806,-0.163257,-0.0869613,-0.0441687,-0.0659437,0.0659318,-0.585634,-0.0372243,-0.0303755,0.0636015,-0.00831358,-0.0811519,-0.133296,0.0486427,-0.0407918
152,-0.449228,1.0,0.553734,3.0,7.0,0.0,8.60795,-0.0203362,0.07394,0.0688332,-0.0359955,-0.0167842,-0.0207357,0.026275,0.0217224,0.0389918,-0.210235,0.0675837,0.0122455,0.102769,-0.0652972,-0.0849744,0.0658842,-0.000229184,-0.0535491
153,-1.63718,0.926323,0.553734,3.0,7.0,0.0,6.17678,-0.47871,0.0487238,-0.0211531,-0.0665766,0.0199633,-0.106149,0.063382,-0.166474,-0.0832255,-0.204371,0.00875592,-0.0194125,0.116635,-0.00634456,-0.0191262,-0.163636,-0.0175103,0.0787829
154,0.431348,0.787241,0.553734,3.0,7.0,0.0,12.1969,-0.0763403,0.0361834,0.000117068,-0.053141,-0.0363074,-0.105174,0.03566,0.00931282,-0.0804482,-0.270773,0.109193,-0.0265481,-0.0121836,-0.0154202,-0.131818,-0.0569675,0.0251974,0.0436391
155,-0.890462,0.757767,0.553734,3.0,7.0,0.0,8.9035,0.0735796,0.0934162,0.0384054,-0.0285815,0.0553472,-0.0176367,-0.00772477,-0.154113,0.0401011,-0.486597,-0.0400824,0.0330438,0.133655,-0.158807,-0.0901356,-0.0954823,-0.0283594,-0.0105871
156,-7.68916,0.667311,0.553734,3.0,7.0,0.0,15.6597,-0.36226,0.184216,0.104521,-0.0722387,0.0205297,0.12235,0.01074,-0.124508,-0.0615269,-0.0782932,0.0286666,-0.0840814,0.0926515,-0.0297631,-0.0633314,-0.144755,-0.146893,0.149208
157,-9.12646,0.969208,0.553734,3.0,7.0,0.0,19.1868,-0.153301,0.0939645,0.00371139,-0.175732,0.0137075,0.145461,0.132547,-0.0288929,-0.060872,-0.00533128,-0.0334511,0.060406,0.139276,-0.0445009,-0.198576,-0.135189,-0.128765,0.0636283
158,-0.482126,0.990637,0.553734,3.0,7.0,0.0,13.541,-0.234263,0.0329926,-0.048027,-0.0604319,0.0302164,-0.100306,-0.0978048,-0.076003,0.05621,-0.394935,0.0543466,-0.105031,0.0789676,-0.0606124,-0.0493492,0.0234887,-0.0204142,-0.00930058
159,-0.6367,0.78034,0.553734,3.0,7.0,0.0,9.56024,-0.220728,0.0429351,0.0744926,-0.0351458,0.017508,-0.0732322,0.0368081,-0.124865,-0.0223364,0.174656,0.049116,0.0603765,0.139937,-0.147827,-0.126271,-0.115959,-0.000375722,0.0103959
160,-7.48582,0.653721,0.553734,3.0,7.0,0.0,13.0743,0.183643,-0.143878,-0.0149159,-0.0400739,0.0220799,-0.0640178,0.14032,-0.0286998,-0.000790282,-0.331612,-0.00446802,0.145964,0.101368,-0.0762726,-0.0883873,-0.104809,0.0127891,0.0223612
161,-3.42305,1.0,0.553734,3.0,7.0,0.0,11.456,-0.544101,0.121633,0.0824876,-0.0868116,0.0350785,-0.10752,-0.0455007,-0.134019,-0.0305134,-0.265318,0.0803054,-0.199615,0.046896,-0.0549273,-0.146014,-0.0589826,-0.000418726,-0.0054074
162,-5.82404,0.847326,0.553734,3.0,7.0,0.0,15.7976,-0.477583,-0.0484875,-0.036256,-0.0373035,-0.0165406,0.0065873,0.106816,-0.0270414,-0.0670766,-0.455995,0.0914142,0.129695,0.0217181,-0.11479,-0.12364,-0.00454379,0.0840003,0.0303241
163,-6.34397,0.971557,0.553734,3.0,7.0,0.0,14.8498,0.0792838,0.166699,0.0496143,-0.0580231,0.0380718,-0.127527,-0.0744246,-0.140909,0.047799,-0.228797,-0.0792245,-0.190908,0.110752,-0.0294946,-0.0974342,-0.107266,-0.126616,0.00587231
164,-8.9179,0.963979,0.553734,3.0,7.0,0.0,16.8371,-0.0124612,0.256681,0.0276705,-0.0603638,0.0851365,-0.140775,-0.0972854,-0.101298,-0.00837121,-0.311014,-0.0418328,-0.179638,0.145068,-0.0447121,-0.0834026,-0.0813005,-0.141723,0.0810155
165,-7.14094,0.982807,0.553734,3.0,7.0,0.0,14.2669,-0.339968,-0.0836913,-0.0428451,-0.0254216,-0.0461991,0.0252102,0.0847286,-0.0249708,-0.00359332,-0.231969,0.038048,0.107749,0.0503341,-0.0921163,-0.0901864,-0.120013,0.166237,0.0356029
166,-6.26353,0.97776,0.553734,3.0,7.0,0.0,17.5998,-0.190198,0.148514,-0.118461,-0.106443,0.0881231,-0.107567,-0.045841,-0.0796786,0.0882948,0.184587,-0.0245681,-0.142663,0.0677525,-0.0369487,-0.0770686,-0.151605,0.0173601,0.0422723
167,-4.99549,1.0,0.553734,3.0,7.0,0.0,11.4655,-0.33728,-0.0192402,0.0932285,0.00246661,-0.0735706,-0.00870917,0.111814,-0.0561851,-0.111209,-0.741645,0.0675505,0.0626169,0.108099,-0.0657574,-0.120036,0.00012895,-0.0725675,0.0222659
168,-3.94879,0.952846,0.553734,3.0,7.0,0.0,12.5366,-0.463792,0.144657,-0.0590572,-0.0744675,0.106715,-0.102319,-0.062106,-0.0896848,0.0933331,0.225184,-0.0113773,-0.075504,0.062753,-0.074902,-0.0212065,-0.0667746,0.0335248,0.0193393
169,-5.09459,0.81823,0.553734,3.0,7.0,0.0,16.3564,-0.245215,-0.00990863,0.0805936,-0.00800327,-0.0818416,-0.00729121,0.0978537,-0.0488033,-0.134042,-0.713757,0.146933,-0.0182082,0.0411705,-0.0500737,-0.180244,-0.0483987,-0.0491306,-0.0177419
170,-4.0324,0.99633,0.553734,3.0,7.0,0.0,12.3107,-0.035749,-0.0460735,-0.054696,-0.115093,0.0185061,-0.0356441,-0.0239192,-0.0793346,0.00945386,-0.591672,0.00441785,-0.0479078,-0.0204453,-0.0531211,-0.00575648,-0.0851499,-0.0360754,-0.11839
171,-3.51549,0.866386,0.553734,3.0,7.0,0.0,13.4889,-0.484377,0.119128,0.0695992,0.0485756,0.0103104,-0.0962094,0.0786876,-0.082313,-0.0957342,0.0199113,-0.0650548,-0.0450981,0.104312,-0.0680808,-0.0218424,0.0133587,0.092059,0.0936164
172,-5.5749,0.82886,0.553734,3.0,7.0,0.0,14.5781,0.145007,0.0387213,-0.0261679,-0.0528488,0.0627286,0.0252197,0.0344709,-0.0999399,0.132837,-0.631632,0.107845,0.072392,0.113484,-0.0533134,-0.132804,-0.0714354,-0.145064,0.027187
173,-3.16139,1.0,0.553734,3.0,7.0,0.0,9.41002,-0.300961,0.0923265,0.0562514,-0.023012,-0.0421041,-0.126757,0.026109,-0.0134863,-0.158546,-0.0111387,-0.0131693,-0.0916719,0.000959067,-0.10706,-0.0609766,-0.0518205,0.109404,0.0185607
174,-3.57564,0.95338,0.553734,3.0,7.0,0.0,11.2956,-0.129532,0.0167768,-0.0241628,-0.0594059,0.0855548,0.0281171,0.0262369,-0.0876463,0.131779,-0.508431,-0.01383,0.0482364,0.0806217,-0.0406293,-0.160654,-0.0448196,-0.148354,0.0162227
175,-2.89664,0.875661,0.553734,3.0,7.0,0.0,13.0076,-0.286816,0.0960501,0.0600845,-0.00245354,-0.00417944,-0.146435,0.0129446,-0.0597935,-0.122314,0.020613,0.0210618,-0.116975,0.024214,-0.103474,-0.0336198,-0.0312636,0.124728,0.0387786
176,-5.10614,0.881132,0.553734,3.0,7.0,0.0,12.4882,-0.142188,-0.0598053,0.0350847,-0.0755485,0.104599,-0.0152091,0.13134,-0.104593,0.0569154,-0.142042,0.0789702,-0.0976232,0.0820789,0.0814754,-0.0581268,-0.0445246,-0.0234706,-0.00255
177,-5.02911,0.917927,0.553734,3.0,7.0,0.0,14.0788,-0.618319,-0.110539,-0.0455173,0.0361017,0.0137875,-0.0203351,-0.0418928,-0.0382865,-0.0453151,-0.221416,-0.00420501,0.0374136,0.0929402,-0.131698,-0.060741,-0.176036,-0.0560994,0.0549327
178,-2.79009,0.987009,0.553734,3.0,7.0,0.0,10.7522,-0.621686,-0.0919458,-0.0566168,0.00858566,0.0314154,-0.0297881,-0.0178691,-0.0193866,-0.00919882,-0.0486886,-0.00822753,-0.0222807,0.0603166,-0.0627011,-0.0998299,-0.138391,-0.0553861,0.0921396
179,-3.35962,0.91093,0.553734,3.0,7.0,0.0,11.3214,-0.404947,-0.083527,-0.0832279,-0.0482713,0.0259638,-0.0205889,-0.0720067,-0.00116278,0.0253893,0.0510477,-0.0373612,0.00939469,0.0404361,-0.0989246,-0.112208,-0.109358,-0.094115,0.0132078
180,-6.49308,0.893686,0.553734,3.0,7.0,0.0,13.5378,0.0163296,0.11057,0.105196,-0.104718,0.0179158,-0.0696104,0.0215069,-0.116315,0.00696966,-0.549992,0.111964,-0.144426,0.153241,0.029761,-0.177366,0.020529,0.115876,-0.036508
181,-10.807,0.878638,0.553734,3.0,7.0,0.0,18.5575,-0.00398416,0.09898,0.0787399,-0.155876,0.00303891,0.00263023,0.157131,-0.123897,-0.0224687,-0.556131,0.0134528,-0.275066,0.167067,-0.0743369,-0.0630625,0.0076399,0.00376703,-0.0529116
182,-5.49344,0.931407,0.553734,3.0,7.0,0.0,23.0796,-0.426678,0.0159717,-0.0532465,0.0116015,-0.023919,-0.0659413,0.0503726,-0.0580012,0.0540827,-0.103537,-9.03677e-05,-0.104122,0.20534,-0.228826,-0.148444,-0.0640077,0.0775806,-0.0123216
183,-4.93408,0.991122,0.553734,3.0,7.0,0.0,10.8241,-0.0258471,0.0991058,0.0752461,-0.106645,0.0414346,-0.0579182,-0.0194264,-0.0531482,-0.080922,-0.452137,0.0209246,0.0686647,-0.0750789,0.075326,-0.0749824,-0.0267998,-0.112844,0.0616234
184,-6.15202,0.956721,0.553734,3.0,7.0,0.0,13.3813,-0.0537656,0.149425,0.0563535,-0.0238701,0.0540133,-0.0026031,0.115663,-0.0316226,0.0407573,-0.357106,0.0794914,0.00965375,0.000252651,0.146651,-0.105878,-0.0128658,-0.074263,0.00496943
185,-5.80297,0.906699,0.553734,3.0,7.0,0.0,16.5161,-0.112776,-0.000405051,0.000484084,-0.00261336,0.0122838,-0.0655915,-0.0809391,-0.0897377,-0.0552733,-0.503052,-0.0216269,-0.0327523,0.0788839,-0.316645,-0.114632,-0.0656088,0.0162169,0.0574395
186,-4.51197,1.0,0.553734,3.0,7.0,0.0,9.15601,-0.197163,0.163951,0.0192632,-0.069278,0.0547004,-0.0510802,0.132087,-0.0330189,0.0147415,0.0322066,0.0584496,-0.0106512,0.0612242,0.122079,-0.0756003,-0.0443442,-0.0708644,0.00579567
187,-3.4551,0.964581,0.553734,3.0,7.0,0.0,12.0158,0.0750454,-0.0255833,0.0197593,-0.0131068,-0.0434245,-0.0400184,-0.0578737,-0.123693,-0.0402195,-0.458656,0.0383407,-0.0311323,0.0819782,-0.264861,-0.0869844,-0.0274183,0.0261458,0.0289349
